ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
"10292","35","55.07","1","1927.45","2004-09-08","Shipped","3","9","2004","Trains","58","S50_1514","Land of Toys Inc.","2125557818","897 Long Airport Avenue",\N,"NYC","NY","10022","USA",\N,"Yu","Kwai","Small"
"10413","51","63.85","4","3256.35","2005-05-05","Shipped","2","5","2005","Trains","58","S50_1514","Gift Depot Inc.","2035552570","25593 South Bay Ln.",\N,"Bridgewater","CT","97562","USA",\N,"King","Julie","Medium"
"10121","44","74.85","1","3293.4","2003-05-07","Shipped","2","5","2003","Motorcycles","81","S50_4713","Reims Collectables","26.47.1555","59 rue de l'Abbaye",\N,"Reims",\N,"51100","France","EMEA","Henriot","Paul","Medium"
"10135","44","96","15","4224","2003-07-02","Shipped","3","7","2003","Motorcycles","81","S50_4713","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Medium"
"10145","38","81.36","2","3091.68","2003-08-25","Shipped","3","8","2003","Motorcycles","81","S50_4713","Toys4GrownUps.com","6265557265","78934 Hillside Dr.",\N,"Pasadena","CA","90003","USA",\N,"Young","Julie","Medium"
"10237","20","68.34","3","1366.8","2004-04-05","Shipped","2","4","2004","Motorcycles","81","S50_4713","Vitachrome Inc.","2125551500","2678 Kingston Rd.","Suite 101","NYC","NY","10022","USA",\N,"Frick","Michael","Small"
"10252","48","72.41","7","3475.68","2004-05-26","Shipped","2","5","2004","Motorcycles","81","S50_4713","Auto Canal Petit","(1) 47.55.6555","25, rue Lauriston",\N,"Paris",\N,"75016","France","EMEA","Perrier","Dominique","Medium"
"10264","47","89.5","5","4206.5","2004-06-30","Shipped","2","6","2004","Motorcycles","81","S50_4713","Gifts4AllAges.com","6175559555","8616 Spinnaker Dr.",\N,"Boston","MA","51003","USA",\N,"Yoshido","Juri","Medium"
"10276","21","70.78","11","1486.38","2004-08-02","Shipped","3","8","2004","Motorcycles","81","S50_4713","Online Mini Collectables","6175557555","7635 Spinnaker Dr.",\N,"Brickhaven","MA","58339","USA",\N,"Barajas","Miguel","Small"
"10285","39","78.92","2","3077.88","2004-08-27","Shipped","3","8","2004","Motorcycles","81","S50_4713","Marta's Replicas Co.","6175558555","39323 Spinnaker Dr.",\N,"Cambridge","MA","51247","USA",\N,"Hernandez","Marta","Medium"
"10299","44","80.55","5","3544.2","2004-09-30","Shipped","3","9","2004","Motorcycles","81","S50_4713","Toys of Finland, Co.","90-224 8555","Keskuskatu 45",\N,"Helsinki",\N,"21240","Finland","EMEA","Karttunen","Matti","Medium"
"10403","31","68.34","3","2118.54","2005-04-08","Shipped","2","4","2005","Motorcycles","81","S50_4713","UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",\N,"Liverpool",\N,"WX1 6LT","UK","EMEA","Devon","Elizabeth","Small"
"10119","25","76.67","14","1916.75","2003-04-28","Shipped","2","4","2003","Ships","66","S700_1138","Salzburg Collectables","6562-9555","Geislweg 14",\N,"Salzburg",\N,"5020","Austria","EMEA","Pipps","Georg","Small"
"10129","31","60","5","1860","2003-06-12","Shipped","2","6","2003","Ships","66","S700_1138","Stylish Desk Decors, Co.","(171) 555-0297","35 King George",\N,"London",\N,"WX3 6FW","UK","EMEA","Brown","Ann","Small"
"10142","41","64","2","2624","2003-08-08","Shipped","3","8","2003","Ships","66","S700_1138","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Small"
"10153","43","64.67","1","2780.81","2003-09-28","Shipped","3","9","2003","Ships","66","S700_1138","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10248","36","71.34","6","2568.24","2004-05-07","Cancelled","2","5","2004","Ships","66","S700_1138","Land of Toys Inc.","2125557818","897 Long Airport Avenue",\N,"NYC","NY","10022","USA",\N,"Yu","Kwai","Small"
"10261","34","62","4","2108","2004-06-17","Shipped","2","6","2004","Ships","66","S700_1138","Quebec Home Shopping Network","(514) 555-8054","43 rue St. Laurent",\N,"Montreal","Quebec","H1J 1C3","Canada",\N,"Fresnisre","Jean","Small"
"10273","21","65.34","7","1372.14","2004-07-21","Shipped","3","7","2004","Ships","66","S700_1138","Petit Auto","(02) 5554 67","Rue Joseph-Bens 532",\N,"Bruxelles",\N,"B-1180","Belgium","EMEA","Dewey","Catherine","Small"
"10283","45","78.67","9","3540.15","2004-08-20","Shipped","3","8","2004","Ships","66","S700_1138","Royal Canadian Collectables, Ltd.","(604) 555-4555","23 Tsawassen Blvd.",\N,"Tsawassen","BC","T2F 8M4","Canada",\N,"Lincoln","Elizabeth","Medium"
"10295","26","75.34","4","1958.84","2004-09-10","Shipped","3","9","2004","Ships","66","S700_1138","Gifts4AllAges.com","6175559555","8616 Spinnaker Dr.",\N,"Boston","MA","51003","USA",\N,"Yoshido","Juri","Small"
"10414","37","71.34","6","2639.58","2005-05-06","On Hold","2","5","2005","Ships","66","S700_1138","Gifts4AllAges.com","6175559555","8616 Spinnaker Dr.",\N,"Boston","MA","51003","USA",\N,"Yoshido","Juri","Small"
"10120","47","82.21","13","3863.87","2003-04-29","Shipped","2","4","2003","Planes","91","S700_1691","Australian Collectors, Co.","03 9520 4555","636 St Kilda Road","Level 3","Melbourne","Victoria","3004","Australia","APAC","Ferguson","Peter","Medium"
"10133","24","77.64","8","1863.36","2003-06-27","Shipped","2","6","2003","Planes","91","S700_1691","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10143","36","100","2","3945.96","2003-08-10","Shipped","3","8","2003","Planes","91","S700_1691","Mini Creations Ltd.","5085559555","4575 Hillside Dr.",\N,"New Bedford","MA","50553","USA",\N,"Tam","Wing C","Medium"
"10235","25","100","8","2580.25","2004-04-02","Shipped","2","4","2004","Planes","91","S700_1691","Royal Canadian Collectables, Ltd.","(604) 555-4555","23 Tsawassen Blvd.",\N,"Tsawassen","BC","T2F 8M4","Canada",\N,"Lincoln","Elizabeth","Small"
"10250","31","91.34","9","2831.54","2004-05-11","Shipped","2","5","2004","Planes","91","S700_1691","The Sharp Gifts Warehouse","4085553659","3086 Ingle Ln.",\N,"San Jose","CA","94217","USA",\N,"Frick","Sue","Small"
"10262","40","84.03","4","3361.2","2004-06-24","Cancelled","2","6","2004","Planes","91","S700_1691","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10275","32","89.51","14","2864.32","2004-07-23","Shipped","3","7","2004","Planes","91","S700_1691","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages",\N,"Nantes",\N,"44000","France","EMEA","Labrune","Janine","Small"
"10284","24","83.12","6","1994.88","2004-08-21","Shipped","3","8","2004","Planes","91","S700_1691","Norway Gifts By Mail, Co.","+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",\N,"Oslo",\N,"N 0106","Norway","EMEA","Klaeboe","Jan","Small"
"10296","42","100","2","4296.6","2004-09-15","Shipped","3","9","2004","Planes","91","S700_1691","Bavarian Collectables Imports, Co.","+49 89 61 08 9555","Hansastr. 15",\N,"Munich",\N,"80686","Germany","EMEA","Donnermeyer","Michael","Medium"
"10401","11","100","8","1135.31","2005-04-03","On Hold","2","4","2005","Planes","91","S700_1691","Tekni Collectables Inc.","2015559350","7476 Moss Rd.",\N,"Newark","NJ","94019","USA",\N,"Brown","William","Small"
"10416","23","91.34","9","2100.82","2005-05-10","Shipped","2","5","2005","Planes","91","S700_1691","L'ordine Souveniers","0522-556555","Strada Provinciale 124",\N,"Reggio Emilia",\N,"42100","Italy","EMEA","Moroni","Maurizio","Small"
"10117","38","79.68","6","3027.84","2003-04-16","Shipped","2","4","2003","Ships","86","S700_1938","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",\N,"Singapore",\N,"79903","Singapore","Japan","Natividad","Eric","Medium"
"10128","32","97","3","3104","2003-06-06","Shipped","2","6","2003","Ships","86","S700_1938","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10142","43","84.01","9","3612.43","2003-08-08","Shipped","3","8","2003","Ships","86","S700_1938","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Medium"
"10153","31","87.48","8","2711.88","2003-09-28","Shipped","3","9","2003","Ships","86","S700_1938","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10248","40","100","13","4157.2","2004-05-07","Cancelled","2","5","2004","Ships","86","S700_1938","Land of Toys Inc.","2125557818","897 Long Airport Avenue",\N,"NYC","NY","10022","USA",\N,"Yu","Kwai","Medium"
"10273","21","100","14","2146.2","2004-07-21","Shipped","3","7","2004","Ships","86","S700_1938","Petit Auto","(02) 5554 67","Rue Joseph-Bens 532",\N,"Bruxelles",\N,"B-1180","Belgium","EMEA","Dewey","Catherine","Small"
"10282","43","86.61","2","3724.23","2004-08-20","Shipped","3","8","2004","Ships","86","S700_1938","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Medium"
"10293","29","71.89","5","2084.81","2004-09-09","Shipped","3","9","2004","Ships","86","S700_1938","Amica Models & Co.","011-4988555","Via Monte Bianco 34",\N,"Torino",\N,"10100","Italy","EMEA","Accorti","Paolo","Small"
"10414","34","100","13","3533.62","2005-05-06","On Hold","2","5","2005","Ships","86","S700_1938","Gifts4AllAges.com","6175559555","8616 Spinnaker Dr.",\N,"Boston","MA","51003","USA",\N,"Yoshido","Juri","Medium"
"10119","29","94.14","7","2730.06","2003-04-28","Shipped","2","4","2003","Ships","90","S700_2047","Salzburg Collectables","6562-9555","Geislweg 14",\N,"Salzburg",\N,"5020","Austria","EMEA","Pipps","Georg","Small"
"10131","22","85.99","8","1891.78","2003-06-16","Shipped","2","6","2003","Ships","90","S700_2047","Gift Ideas Corp.","2035554407","2440 Pompton St.",\N,"Glendale","CT","97561","USA",\N,"Lewis","Dan","Small"
"10143","26","100","11","2612.48","2003-08-10","Shipped","3","8","2003","Ships","90","S700_2047","Mini Creations Ltd.","5085559555","4575 Hillside Dr.",\N,"New Bedford","MA","50553","USA",\N,"Tam","Wing C","Small"
"10249","40","95.95","4","3838","2004-05-08","Shipped","2","5","2004","Ships","90","S700_2047","Cambridge Collectables Co.","6175555555","4658 Baden Av.",\N,"Cambridge","MA","51247","USA",\N,"Tseng","Kyung","Medium"
"10262","44","94.14","13","4142.16","2004-06-24","Cancelled","2","6","2004","Ships","90","S700_2047","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10274","24","90.52","5","2172.48","2004-07-21","Shipped","3","7","2004","Ships","90","S700_2047","Collectables For Less Inc.","6175558555","7825 Douglas Av.",\N,"Brickhaven","MA","58339","USA",\N,"Nelson","Allen","Small"
"10283","20","94.14","2","1882.8","2004-08-20","Shipped","3","8","2004","Ships","90","S700_2047","Royal Canadian Collectables, Ltd.","(604) 555-4555","23 Tsawassen Blvd.",\N,"Tsawassen","BC","T2F 8M4","Canada",\N,"Lincoln","Elizabeth","Small"
"10296","34","100","11","3477.86","2004-09-15","Shipped","3","9","2004","Ships","90","S700_2047","Bavarian Collectables Imports, Co.","+49 89 61 08 9555","Hansastr. 15",\N,"Munich",\N,"80686","Germany","EMEA","Donnermeyer","Michael","Medium"
"10400","46","87.8","5","4038.8","2005-04-01","Shipped","2","4","2005","Ships","90","S700_2047","The Sharp Gifts Warehouse","4085553659","3086 Ingle Ln.",\N,"San Jose","CA","94217","USA",\N,"Frick","Sue","Medium"
"10415","32","95.95","4","3070.4","2005-05-09","Disputed","2","5","2005","Ships","90","S700_2047","Australian Collectables, Ltd","61-9-3844-6555","7 Allen Street",\N,"Glen Waverly","Victoria","3150","Australia","APAC","Connery","Sean","Medium"
"10120","24","100","15","2584.8","2003-04-29","Shipped","2","4","2003","Planes","99","S700_2466","Australian Collectors, Co.","03 9520 4555","636 St Kilda Road","Level 3","Melbourne","Victoria","3004","Australia","APAC","Ferguson","Peter","Small"
"10131","40","100","1","4427.6","2003-06-16","Shipped","2","6","2003","Planes","99","S700_2466","Gift Ideas Corp.","2035554407","2440 Pompton St.",\N,"Glendale","CT","97561","USA",\N,"Lewis","Dan","Medium"
"10143","26","82.77","4","2152.02","2003-08-10","Shipped","3","8","2003","Planes","99","S700_2466","Mini Creations Ltd.","5085559555","4575 Hillside Dr.",\N,"New Bedford","MA","50553","USA",\N,"Tam","Wing C","Small"
"10235","38","88.75","10","3372.5","2004-04-02","Shipped","2","4","2004","Planes","99","S700_2466","Royal Canadian Collectables, Ltd.","(604) 555-4555","23 Tsawassen Blvd.",\N,"Tsawassen","BC","T2F 8M4","Canada",\N,"Lincoln","Elizabeth","Medium"
"10250","35","100","11","3909.15","2004-05-11","Shipped","2","5","2004","Planes","99","S700_2466","The Sharp Gifts Warehouse","4085553659","3086 Ingle Ln.",\N,"San Jose","CA","94217","USA",\N,"Frick","Sue","Medium"
"10262","33","90.75","6","2994.75","2004-06-24","Cancelled","2","6","2004","Planes","99","S700_2466","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10275","39","100","16","4472.52","2004-07-23","Shipped","3","7","2004","Planes","99","S700_2466","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages",\N,"Nantes",\N,"44000","France","EMEA","Labrune","Janine","Medium"
"10284","45","100","8","4576.95","2004-08-21","Shipped","3","8","2004","Planes","99","S700_2466","Norway Gifts By Mail, Co.","+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",\N,"Oslo",\N,"N 0106","Norway","EMEA","Klaeboe","Jan","Medium"
"10296","24","100","4","2441.04","2004-09-15","Shipped","3","9","2004","Planes","99","S700_2466","Bavarian Collectables Imports, Co.","+49 89 61 08 9555","Hansastr. 15",\N,"Munich",\N,"80686","Germany","EMEA","Donnermeyer","Michael","Small"
"10401","85","88.75","10","7543.75","2005-04-03","On Hold","2","4","2005","Planes","99","S700_2466","Tekni Collectables Inc.","2015559350","7476 Moss Rd.",\N,"Newark","NJ","94019","USA",\N,"Brown","William","Large"
"10416","22","100","11","2457.18","2005-05-10","Shipped","2","5","2005","Planes","99","S700_2466","L'ordine Souveniers","0522-556555","Strada Provinciale 124",\N,"Reggio Emilia",\N,"42100","Italy","EMEA","Moroni","Maurizio","Small"
"10119","38","65.77","12","2499.26","2003-04-28","Shipped","2","4","2003","Ships","72","S700_2610","Salzburg Collectables","6562-9555","Geislweg 14",\N,"Salzburg",\N,"5020","Austria","EMEA","Pipps","Georg","Small"
"10129","45","85.29","3","3838.05","2003-06-12","Shipped","2","6","2003","Ships","72","S700_2610","Stylish Desk Decors, Co.","(171) 555-0297","35 King George",\N,"London",\N,"WX3 6FW","UK","EMEA","Brown","Ann","Medium"
"10143","31","85.29","16","2643.99","2003-08-10","Shipped","3","8","2003","Ships","72","S700_2610","Mini Creations Ltd.","5085559555","4575 Hillside Dr.",\N,"New Bedford","MA","50553","USA",\N,"Tam","Wing C","Small"
"10248","32","75.89","4","2428.48","2004-05-07","Cancelled","2","5","2004","Ships","72","S700_2610","Land of Toys Inc.","2125557818","897 Long Airport Avenue",\N,"NYC","NY","10022","USA",\N,"Yu","Kwai","Small"
"10261","44","68.67","2","3021.48","2004-06-17","Shipped","2","6","2004","Ships","72","S700_2610","Quebec Home Shopping Network","(514) 555-8054","43 rue St. Laurent",\N,"Montreal","Quebec","H1J 1C3","Canada",\N,"Fresnisre","Jean","Medium"
"10273","42","62.16","5","2610.72","2004-07-21","Shipped","3","7","2004","Ships","72","S700_2610","Petit Auto","(02) 5554 67","Rue Joseph-Bens 532",\N,"Bruxelles",\N,"B-1180","Belgium","EMEA","Dewey","Catherine","Small"
"10283","47","65.77","7","3091.19","2004-08-20","Shipped","3","8","2004","Ships","72","S700_2610","Royal Canadian Collectables, Ltd.","(604) 555-4555","23 Tsawassen Blvd.",\N,"Tsawassen","BC","T2F 8M4","Canada",\N,"Lincoln","Elizabeth","Medium"
"10295","44","58.55","2","2576.2","2004-09-10","Shipped","3","9","2004","Ships","72","S700_2610","Gifts4AllAges.com","6175559555","8616 Spinnaker Dr.",\N,"Boston","MA","51003","USA",\N,"Yoshido","Juri","Small"
"10414","31","75.89","4","2352.59","2005-05-06","On Hold","2","5","2005","Ships","72","S700_2610","Gifts4AllAges.com","6175559555","8616 Spinnaker Dr.",\N,"Boston","MA","51003","USA",\N,"Yoshido","Juri","Small"
"10114","42","100","10","4758.18","2003-04-01","Shipped","2","4","2003","Classic Cars","101","S700_2824","La Corne D'abondance, Co.","(1) 42.34.2555","265, boulevard Charonne",\N,"Paris",\N,"75012","France","EMEA","Bertrand","Marie","Medium"
"10126","45","100","6","4597.2","2003-05-28","Shipped","2","5","2003","Classic Cars","101","S700_2824","Corrida Auto Replicas, Ltd","(91) 555 22 82","C/ Araquil, 67",\N,"Madrid",\N,"28023","Spain","EMEA","Sommer","Mart¡n","Medium"
"10140","36","100","6","4114.8","2003-07-24","Shipped","3","7","2003","Classic Cars","101","S700_2824","Technics Stores Inc.","6505556809","9408 Furth Circle",\N,"Burlingame","CA","94217","USA",\N,"Hirano","Juri","Medium"
"10150","20","100","3","2104","2003-09-19","Shipped","3","9","2003","Classic Cars","101","S700_2824","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",\N,"Singapore",\N,"79903","Singapore","Japan","Natividad","Eric","Small"
"10245","44","100","4","4628.8","2004-05-04","Shipped","2","5","2004","Classic Cars","101","S700_2824","Super Scale Inc.","2035559545","567 North Pendale Street",\N,"New Haven","CT","97823","USA",\N,"Murphy","Leslie","Medium"
"10258","45","80.92","1","3641.4","2004-06-15","Shipped","2","6","2004","Classic Cars","101","S700_2824","Tokyo Collectables, Ltd","+81 3 3584 0555","2-2-8 Roppongi",\N,"Minato-ku","Tokyo","106-0032","Japan","Japan","Shimamura","Akiko","Medium"
"10270","46","88","4","4048","2004-07-19","Shipped","3","7","2004","Classic Cars","101","S700_2824","Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6","Chatswood","NSW","2067","Australia","APAC","Huxley","Adrian","Medium"
"10281","27","85.98","11","2321.46","2004-08-19","Shipped","3","8","2004","Classic Cars","101","S700_2824","Diecast Classics Inc.","2155551555","7586 Pompton St.",\N,"Allentown","PA","70267","USA",\N,"Yu","Kyung","Small"
"10291","28","100","6","3256.96","2004-09-08","Shipped","3","9","2004","Classic Cars","101","S700_2824","Scandinavian Gift Ideas","0695-34 6555","?kergatan 24",\N,"Boras",\N,"S-844 67","Sweden","EMEA","Larsson","Maria","Medium"
"10411","34","100","4","3576.8","2005-05-01","Shipped","2","5","2005","Classic Cars","101","S700_2824","Quebec Home Shopping Network","(514) 555-8054","43 rue St. Laurent",\N,"Montreal","Quebec","H1J 1C3","Canada",\N,"Fresnisre","Jean","Medium"
"10424","46","80.92","1","3722.32","2005-05-31","In Process","2","5","2005","Classic Cars","101","S700_2824","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
